4413,AP00414628+4132187
4242,2M21044341+4901441
4612,2M05332679-0508152
4536,2M09264570-0548516
4348,2M17382995-2242015
4388,2M18043751-2909406
4126,2M12451616-0654248
4293,2M07093931-2231229
5006,2M19150935+4731486
4398,2M19310422-0002334
4256,2M00295195+5552233
4349,2M18124278-2740283
4390,2M17403497-2537278
4485,2M13001360+4313394
4579,2M06425785-0643426
4151,2M04071654+5253179
4310,2M02583216+6502121
4484,2M13361247+4013317
4412,AP00423797+4115589
4226,2M12074164+1639038
4121,2M04380909+5829458
4460,2M19154367+5124490
4325,2M04334875+3731156
