4579	2M06500220-0631582
4422	2M23154471+5636307
4340	2M18212533-1228431
4241	2M19430973+2357587
4511	2M11330362+0431581
4336	2M18003610-2330286
4252	2M20370865+5307144
4266	2M06293874-3225077
4364	2M17492565-2433234
4255	2M20071922+1938506
4268	2M19095331+0938059
4401	2M18540578+4520474
4257	2M04414714+3852014
4570	2M06425981+1431117
4252	2M20414022+5320500
4369	2M18210978-1816416
4258	2M06084373+1336216
4554	2M03321984+5226360
4527	2M17424623+7357565
4162	2M08514122+1154290
4267	2M08482280-1428335
4359	2M17180620-2448459
4419	2M21410627+5755211
