LocationID	ApogeeID	Visit	SNR	xRng	R51	R101	R151	R151/101	R101/51
4247	2M18580407-0331429	1	17.4093	6.0	3.912	5.414	6.546	0.082	0.141
4247	2M18580407-0331429	2	23.5777	5.833	4.484	6.275	7.411	0.072	0.146
4247	2M18580407-0331429	3	22.5016	5.888	4.3	5.919	7.072	0.077	0.139
4247	2M18580407-0331429	4	9.46073	8.872	4.465	6.15	7.418	0.081	0.139
4247	2M18580407-0331429	5	18.2138	6.3	3.885	5.38	6.232	0.064	0.141
4247	2M18580407-0331429	6	17.7691	5.821	4.428	6.17	7.35	0.076	0.144
4247	2M18580407-0331429	7	19.4488	5.294	4.732	6.617	8.019	0.083	0.146
4247	2M18580407-0331429	8	15.8258	6.4	3.916	5.508	6.622	0.08	0.148
4247	2M18580407-0331429	9	20.1806	5.91	4.161	5.821	6.928	0.076	0.146
4247	2M18580407-0331429	10	23.9898	5.821	4.218	5.925	6.827	0.062	0.148
4247	2M18580407-0331429	11	25.6002	5.888	4.849	6.831	8.222	0.081	0.149
4247	2M18580407-0331429	12	19.2582	5.971	4.494	6.188	7.394	0.077	0.139
4247	2M18580407-0331429	13	19.4166	5.821	4.4	6.094	7.135	0.068	0.141
4247	2M18582457-0538564	0	25.5052	45.818	5.46	6.543	6.767	0.015	0.079
4247	2M18582457-0538564	1	21.2905	5.568	8.548	11.854	12.766	0.032	0.142
4247	2M18582457-0538564	2	26.4901	1.679	12.166	16.184	16.488	0.008	0.124
4247	2M18582457-0538564	3	27.2442	4.899	9.604	10.691	10.49	-0.008	0.047
4247	2M18582457-0538564	4	30.4979	5.233	11.453	15.773	18.186	0.062	0.139
4247	2M18582457-0538564	5	25.5184	5.899	5.734	7.204	7.885	0.039	0.099
4247	2M18582457-0538564	6	25.897	5.892	8.249	11.397	12.483	0.04	0.14
4312	2M18584871+0513130	1	269.818	16.58	3.928	5.408	6.578	0.085	0.139
4312	2M18584871+0513130	2	243.003	12.195	3.844	5.25	6.382	0.085	0.135
5002	2M18594944+5005024	0	84.6773	9.0	6.379	8.658	10.168	0.07	0.133
5002	2M18594944+5005024	1	125.767	6.958	6.505	8.369	9.826	0.07	0.109
5002	2M19000347+4958487	0	107.651	34.947	2.13	2.168	2.628	0.083	0.008
5002	2M19000347+4958487	1	176.867	49.559	7.88	9.795	9.035	-0.035	0.094
4247	2M19012187-0339378	0	28.8173	11.73	3.163	4.399	5.363	0.086	0.143
4247	2M19012187-0339378	2	33.8441	14.411	2.763	3.861	4.651	0.081	0.145
4247	2M19012187-0339378	3	30.1169	14.46	3.473	4.822	5.87	0.085	0.142
4247	2M19012187-0339378	5	27.9485	12.008	3.165	4.211	4.968	0.072	0.124
4247	2M19012187-0339378	7	26.6388	11.929	3.691	5.09	6.207	0.086	0.14
4247	2M19012187-0339378	8	21.5327	15.976	2.739	3.813	4.554	0.077	0.144
4247	2M19012187-0339378	9	23.816	11.592	2.697	3.694	4.5	0.086	0.137
4247	2M19012187-0339378	10	30.6331	11.041	4.838	6.731	8.124	0.082	0.143
4247	2M19012187-0339378	12	31.0255	10.903	2.994	4.173	5.069	0.085	0.144
4247	2M19012187-0339378	13	30.0267	12.924	2.654	3.675	4.457	0.084	0.141
4247	2M19015467-0326551	1	99.6153	19.554	8.241	3.988	4.87	0.087	-0.315
4247	2M19015467-0326551	2	98.3815	19.813	7.073	3.836	4.688	0.087	-0.266
4247	2M19024620-0328334	0	22.3028	14.176	8.321	11.675	12.661	0.035	0.147
4247	2M19024620-0328334	1	17.0369	2.354	5.99	8.07	9.42	0.067	0.129
4247	2M19024620-0328334	3	23.5089	1.365	6.809	9.413	10.623	0.053	0.141
4247	2M19024620-0328334	4	19.4968	27.899	3.62	5.078	6.076	0.078	0.147
4247	2M19024620-0328334	5	17.3625	2.4	3.386	4.716	5.491	0.066	0.144
4247	2M19024620-0328334	6	18.6776	0.0	21.603	20.54	21.92	0.028	-0.022
4247	2M19024620-0328334	7	16.789	12.439	4.108	5.526	6.572	0.075	0.129
4247	2M19024620-0328334	8	21.7182	1.346	3.896	5.441	6.63	0.086	0.145
4247	2M19024620-0328334	10	28.6365	0.0	21.828	20.926	22.533	0.032	-0.018
4247	2M19024620-0328334	11	22.0577	1.115	8.306	10.334	12.288	0.075	0.095
4247	2M19024620-0328334	12	21.7237	12.319	3.115	4.395	5.31	0.082	0.149
4401	2M19031812+4453004	0	39.2897	1.2	41.276	42.469	36.186	-0.07	0.012
4401	2M19031812+4453004	1	64.633	3.227	7.561	10.523	12.397	0.071	0.144
4401	2M19031812+4453004	2	73.9478	2.858	2.762	3.856	4.671	0.083	0.145
4251	2M19081153+2839105	0	143.579	155.814	4.414	4.478	5.105	0.057	0.006
4251	2M19081153+2839105	1	167.231	188.977	4.879	5.245	5.973	0.056	0.031
4251	2M19081153+2839105	2	95.3863	75.82	4.28	4.603	5.177	0.051	0.032
4251	2M19081153+2839105	3	148.907	50.176	5.409	5.612	6.059	0.033	0.016
4251	2M19081153+2839105	4	132.678	121.621	4.795	4.968	5.473	0.042	0.015
4251	2M19081153+2839105	5	87.4305	164.872	4.769	5.223	5.817	0.047	0.04
4251	2M19081153+2839105	6	120.569	36.124	4.932	5.403	6.107	0.053	0.04
4251	2M19081153+2839105	7	128.817	56.374	6.696	6.662	7.236	0.036	-0.002
4251	2M19081153+2839105	8	111.455	40.606	6.84	5.758	6.392	0.045	-0.075
4251	2M19081153+2839105	10	81.3135	164.082	7.72	6.074	6.618	0.037	-0.104
4251	2M19081153+2839105	11	119.433	57.002	6.212	6.479	6.778	0.02	0.018
4251	2M19081153+2839105	12	130.789	35.739	5.301	5.267	6.127	0.066	-0.003
4407	2M19100840+3918551	0	62.3173	13.667	4.671	6.538	7.837	0.079	0.146
4407	2M19100840+3918551	1	81.9712	5.765	5.584	7.824	9.374	0.078	0.147
4407	2M19100840+3918551	2	90.6897	9.54	4.453	6.183	7.47	0.082	0.143
4407	2M19100840+3918551	3	59.832	6.638	3.208	4.216	4.898	0.065	0.119
4407	2M19100840+3918551	4	83.2492	6.62	5.785	8.022	9.46	0.072	0.142
4254	2M19110130-0708101	0	45.0405	1.679	10.744	14.354	15.306	0.028	0.126
4254	2M19110130-0708101	1	74.1513	0.0	11.849	16.336	19.477	0.076	0.139
4254	2M19110130-0708101	2	50.2821	0.0	12.349	16.684	19.334	0.064	0.131
4404	2M19110844+4406544	0	118.013	20.117	8.324	3.721	4.519	0.084	-0.35
4404	2M19110844+4406544	1	141.872	13.222	3.036	4.001	4.856	0.084	0.12
4254	2M19125035-0554066	0	31.4161	14.399	7.795	9.466	11.462	0.083	0.084
4254	2M19125035-0554066	1	45.1061	13.444	8.993	11.936	14.528	0.085	0.123
4254	2M19125035-0554066	2	30.4505	12.6	4.921	6.721	7.993	0.075	0.135
4254	2M19125035-0554066	3	4.57557	101.992	5.131	5.632	3.864	-0.164	0.041
4254	2M19125035-0554066	4	43.7272	14.478	11.491	10.212	12.439	0.086	-0.051
4254	2M19125035-0554066	5	43.6597	14.955	10.845	9.74	11.836	0.085	-0.047
4254	2M19125035-0554066	6	36.0121	17.534	8.51	7.922	9.575	0.082	-0.031
4404	2M19134154+4251250	0	121.07	6.3	5.737	8.004	9.27	0.064	0.145
4404	2M19134154+4251250	1	150.976	4.897	5.697	7.872	9.25	0.07	0.14
4404	2M19134154+4251250	2	147.982	5.392	4.292	5.915	7.064	0.077	0.139
4254	2M19140349-0550148	0	44.9239	9.162	7.009	6.701	7.187	0.03	-0.02
4254	2M19140349-0550148	1	40.7185	14.328	5.293	5.482	6.104	0.047	0.015
4254	2M19140349-0550148	3	32.762	14.159	3.597	2.825	3.225	0.058	-0.105
4254	2M19140349-0550148	4	30.35	4.044	3.607	3.2	3.721	0.065	-0.052
4251	2M19143280+2654036	0	32.079	1.611	12.021	15.577	18.646	0.078	0.113
4251	2M19143280+2654036	1	35.2442	1.2	11.885	16.636	17.819	0.03	0.146
4251	2M19143280+2654036	2	21.8543	1.2	11.547	15.707	18.644	0.074	0.134
4251	2M19143280+2654036	3	33.3434	1.2	11.365	15.904	18.093	0.056	0.146
4251	2M19143280+2654036	4	30.2737	1.611	11.983	16.356	19.371	0.073	0.135
4251	2M19143280+2654036	5	19.6529	1.711	10.589	14.514	16.764	0.063	0.137
4251	2M19143280+2654036	6	28.37	1.611	12.004	16.633	18.704	0.051	0.142
4251	2M19143280+2654036	9	26.4412	1.722	10.758	13.33	14.653	0.041	0.093
4262	2M19184759+3824238	0	76.3209	3.634	11.703	15.607	17.863	0.059	0.125
4262	2M19184759+3824238	1	91.8428	11.331	4.722	6.451	7.836	0.084	0.136
4262	2M19184759+3824238	2	105.078	10.673	7.989	10.538	12.131	0.061	0.12
4465	2M19194614+4028248	0	43.1722	9.845	3.467	4.559	5.263	0.062	0.119
4465	2M19194614+4028248	1	25.1337	51.179	2.254	2.754	3.29	0.077	0.087
4262	2M19203184+3830492	0	117.599	29.025	2.714	3.755	4.532	0.082	0.141
4262	2M19203184+3830492	1	115.739	36.299	3.116	4.373	5.024	0.06	0.147
4262	2M19210116+3820299	0	78.7788	8.384	2.832	3.98	4.809	0.082	0.148
4262	2M19210116+3820299	1	81.244	10.856	2.765	3.794	4.608	0.084	0.137
4262	2M19210116+3820299	2	91.7378	9.732	2.782	3.905	4.677	0.078	0.147
4262	2M19225746+3824509	0	61.9257	18.728	5.067	4.403	5.376	0.087	-0.061
4262	2M19225746+3824509	1	66.1038	19.512	5.559	4.491	5.486	0.087	-0.093
4262	2M19232622+3838017	0	84.2909	14.716	2.496	2.317	2.835	0.088	-0.032
4262	2M19232622+3838017	1	95.2421	11.516	2.341	2.607	3.15	0.082	0.047
4262	2M19235494+3834587	0	40.7614	3.623	2.081	2.718	3.297	0.084	0.116
4262	2M19235494+3834587	1	49.7594	9.254	5.734	7.948	9.286	0.068	0.142
4262	2M19235494+3834587	2	58.0772	4.966	33.701	24.481	20.754	-0.072	-0.139
4400	2M19252895+4726078	0	108.353	3.75	16.491	17.376	18.049	0.016	0.023
4400	2M19252895+4726078	1	100.298	8.015	6.291	8.623	10.409	0.082	0.137
4400	2M19252895+4726078	2	92.1743	13.4	3.476	4.811	5.856	0.085	0.141
4400	2M19253651+4900461	0	116.112	10.673	5.565	7.75	9.361	0.082	0.144
4400	2M19253651+4900461	1	111.418	11.176	5.246	7.179	8.738	0.085	0.136
4400	2M19253651+4900461	2	109.391	4.678	7.905	11.116	13.181	0.074	0.148
4262	2M19263432+3748513	0	79.9373	1.482	3.836	5.399	6.58	0.086	0.148
4262	2M19263432+3748513	2	79.8962	0.0	14.323	19.442	22.993	0.073	0.133
4313	2M19264903+1645386	0	67.0901	7.906	3.763	5.273	6.424	0.086	0.147
4313	2M19264903+1645386	1	69.4368	7.906	4.221	5.928	7.204	0.085	0.148
4313	2M19264903+1645386	2	62.9907	7.906	3.842	5.365	6.522	0.085	0.145
4245	2M19275246+2717519	0	23.0325	1.889	11.276	14.354	14.778	0.013	0.105
4245	2M19275246+2717519	1	22.0666	21.338	9.777	10.899	9.714	-0.05	0.047
4245	2M19275246+2717519	2	23.0474	1.5	10.1	13.809	16.175	0.069	0.136
4245	2M19275246+2717519	3	21.0815	1.164	9.458	12.759	15.012	0.071	0.13
4245	2M19275246+2717519	4	25.2408	2.82	7.761	10.686	12.769	0.077	0.139
4245	2M19275246+2717519	5	22.0202	2.999	6.869	9.502	10.896	0.059	0.141
4245	2M19275246+2717519	6	16.572	2.5	13.959	15.876	14.868	-0.028	0.056
4245	2M19275246+2717519	7	21.1463	4.0	7.858	10.505	11.779	0.05	0.126
4245	2M19275246+2717519	8	27.0234	2.4	10.571	13.635	15.78	0.063	0.111
4245	2M19275246+2717519	9	14.9339	6.378	13.23	13.693	15.292	0.048	0.015
4245	2M19275246+2717519	10	16.1548	35.562	11.894	13.554	12.679	-0.029	0.057
4245	2M19275246+2717519	11	14.0006	3.875	8.755	11.804	11.014	-0.03	0.13
4589	2M19280887+3908038	0	81.1424	10.006	3.781	5.286	6.357	0.08	0.145
4589	2M19280887+3908038	1	134.157	5.992	4.73	6.664	7.958	0.077	0.149
4245	2M19285825+2710582	0	27.4091	2.208	6.24	8.493	10.205	0.08	0.134
4245	2M19285825+2710582	1	32.3593	2.984	3.047	4.218	5.105	0.083	0.141
4245	2M19285825+2710582	2	29.7075	3.372	3.693	5.127	6.166	0.08	0.142
4589	2M19290115+3715011	0	80.6923	1.661	8.269	10.957	12.7	0.064	0.122
4589	2M19290115+3715011	1	119.92	20.918	6.131	4.016	4.861	0.083	-0.184
4464	2M19290250+4042132	0	52.1772	0.0	14.485	17.667	20.485	0.064	0.086
4464	2M19290250+4042132	1	47.9352	20.337	17.836	21.812	24.97	0.059	0.087
4464	2M19290250+4042132	2	49.837	0.0	14.371	18.042	19.865	0.042	0.099
4464	2M19290250+4042132	3	48.9914	38.339	14.16	14.918	12.478	-0.078	0.023
4464	2M19290250+4042132	4	47.4181	16.814	15.272	17.676	19.027	0.032	0.063
4464	2M19290250+4042132	5	41.9534	4.302	2.966	4.153	5.017	0.082	0.146
4464	2M19290250+4042132	6	36.55	2.245	3.428	4.745	5.687	0.079	0.141
4464	2M19290250+4042132	7	11.6939	15.981	2.453	3.425	3.875	0.054	0.145
4464	2M19290250+4042132	8	35.8734	21.413	3.129	4.36	5.203	0.077	0.144
4464	2M19290250+4042132	9	34.4816	27.983	3.246	4.421	5.202	0.071	0.134
4464	2M19290250+4042132	10	23.5484	14.73	13.188	12.647	14.4	0.056	-0.018
4464	2M19290250+4042132	11	32.1054	6.838	14.41	17.585	20.796	0.073	0.086
4464	2M19290250+4042132	12	39.4658	10.871	15.588	15.943	18.084	0.055	0.01
4464	2M19290250+4042132	13	35.617	7.26	22.544	28.27	30.295	0.03	0.098
4464	2M19290250+4042132	14	41.3769	9.829	23.167	28.54	31.825	0.047	0.091
4464	2M19290250+4042132	15	15.8875	1.457	10.22	9.102	10.783	0.074	-0.05
4464	2M19290250+4042132	16	43.6963	11.022	16.29	20.137	15.793	-0.106	0.092
4464	2M19290250+4042132	17	43.5798	3.769	14.405	18.769	22.305	0.075	0.115
4464	2M19290250+4042132	18	47.4795	0.0	15.746	21.72	23.995	0.043	0.14
4464	2M19290250+4042132	19	20.2094	11.919	14.696	17.701	19.371	0.039	0.081
4464	2M19290250+4042132	20	40.2792	6.128	11.299	13.84	14.871	0.031	0.088
4464	2M19290250+4042132	21	42.7724	9.345	14.515	18.059	21.426	0.074	0.095
4464	2M19290250+4042132	22	38.1449	1.821	14.596	19.803	23.608	0.076	0.133
4464	2M19290250+4042132	23	49.7018	8.899	14.614	18.914	22.07	0.067	0.112
4589	2M19290694+3732057	0	139.502	0.556	2.78	3.869	4.668	0.081	0.144
4589	2M19290694+3732057	1	259.064	1.667	2.826	3.956	4.805	0.085	0.146
4464	2M19292405+4223363	0	130.92	18.424	6.657	9.194	10.345	0.051	0.14
4464	2M19292405+4223363	1	119.23	21.911	3.165	4.244	5.054	0.076	0.127
4464	2M19292405+4223363	2	119.707	27.527	3.267	4.487	5.327	0.075	0.138
4464	2M19292405+4223363	3	131.705	23.449	3.872	5.239	6.251	0.077	0.131
4464	2M19292405+4223363	5	123.386	24.492	17.511	22.389	24.263	0.035	0.107
4464	2M19292405+4223363	6	32.2504	0.076	12.036	14.687	16.905	0.061	0.086
4464	2M19292405+4223363	7	110.386	5.732	8.536	11.707	14.075	0.08	0.137
4464	2M19292405+4223363	8	35.1163	41.096	9.336	12.837	13.606	0.025	0.138
4464	2M19292405+4223363	9	120.381	34.128	5.798	8.06	8.98	0.047	0.143
4464	2M19292405+4223363	10	106.206	14.749	6.443	9.057	10.671	0.071	0.148
4464	2M19292405+4223363	11	75.9633	16.102	13.093	15.721	16.629	0.024	0.079
4464	2M19292405+4223363	12	89.4293	5.494	35.491	30.529	28.493	-0.03	-0.065
4464	2M19292405+4223363	13	121.011	14.842	15.466	16.553	17.577	0.026	0.03
4464	2M19292405+4223363	14	103.318	1.817	17.455	18.057	18.853	0.019	0.015
4464	2M19292405+4223363	15	121.899	27.304	17.674	20.379	20.996	0.013	0.062
4464	2M19292405+4223363	16	59.3648	36.724	4.034	5.537	6.455	0.067	0.138
4464	2M19292405+4223363	17	90.4126	26.505	5.149	7.146	8.438	0.072	0.142
4464	2M19292405+4223363	18	92.5029	34.636	4.514	6.241	7.395	0.074	0.141
4464	2M19292405+4223363	19	115.641	17.845	3.685	5.04	6.066	0.08	0.136
4464	2M19292405+4223363	20	50.6959	37.994	4.242	5.854	6.46	0.043	0.14
4464	2M19292405+4223363	21	97.1106	16.241	5.804	8.001	9.273	0.064	0.139
4464	2M19292405+4223363	22	104.338	8.505	5.352	7.363	8.934	0.084	0.139
4464	2M19292405+4223363	23	98.094	39.456	5.914	7.986	9.022	0.053	0.13
4464	2M19292405+4223363	24	115.642	11.8	5.236	7.278	8.739	0.079	0.143
4400	2M19301580+4932086	0	218.776	20.944	4.961	6.305	6.91	0.04	0.104
4400	2M19301580+4932086	1	198.029	36.361	11.777	13.527	14.084	0.018	0.06
4464	2M19303146+4210508	0	109.725	3.095	5.258	7.425	9.038	0.085	0.15
4464	2M19303146+4210508	1	109.1	4.167	4.885	6.791	8.24	0.084	0.143
4464	2M19303146+4210508	2	102.98	1.745	18.622	24.405	29.072	0.076	0.117
4464	2M19303146+4210508	3	105.388	3.875	8.491	11.88	14.426	0.084	0.146
4464	2M19303146+4210508	4	110.99	2.155	16.233	21.768	25.437	0.068	0.127
4464	2M19303146+4210508	5	109.562	4.167	4.993	6.917	8.439	0.086	0.142
4464	2M19303146+4210508	6	94.5811	4.167	4.627	6.508	7.94	0.086	0.148
4464	2M19303146+4210508	7	23.1991	1.035	13.583	17.358	20.766	0.078	0.107
4464	2M19303146+4210508	8	83.0155	4.5	7.943	11.107	13.394	0.081	0.146
4464	2M19303146+4210508	9	26.9735	0.167	22.661	27.395	31.224	0.057	0.082
4464	2M19303146+4210508	10	90.3818	1.611	5.676	7.938	9.641	0.084	0.146
4464	2M19303146+4210508	11	80.4129	4.167	4.727	6.607	8.039	0.085	0.145
4464	2M19303146+4210508	12	64.5202	2.136	12.775	16.814	20.339	0.083	0.119
4464	2M19303146+4210508	13	76.3442	1.029	13.156	13.771	16.583	0.081	0.02
4464	2M19303146+4210508	14	104.476	4.067	4.776	6.705	8.176	0.086	0.147
4464	2M19303146+4210508	15	91.6497	1.978	15.08	19.483	23.387	0.079	0.111
4464	2M19303146+4210508	16	103.296	3.75	11.667	16.032	19.321	0.081	0.138
4464	2M19303146+4210508	17	47.5045	4.0	8.107	11.347	13.742	0.083	0.146
4464	2M19303146+4210508	18	93.253	1.703	11.144	14.936	17.722	0.074	0.127
4464	2M19303146+4210508	19	86.8677	2.155	15.749	20.2	24.201	0.078	0.108
4464	2M19303146+4210508	20	112.188	4.544	8.962	12.295	14.501	0.072	0.137
4464	2M19303146+4210508	21	49.4274	3.1	8.229	11.442	13.94	0.086	0.143
4464	2M19303146+4210508	22	90.2045	1.029	16.066	20.524	23.216	0.054	0.106
4464	2M19303146+4210508	23	102.174	4.067	4.664	6.55	8.008	0.087	0.148
4464	2M19303146+4210508	24	94.2147	2.286	5.134	7.132	8.678	0.085	0.143
4464	2M19303146+4210508	25	109.141	1.029	15.582	20.156	23.308	0.063	0.112
4262	2M19314340+3736239	0	48.5967	10.085	3.112	4.356	5.268	0.083	0.146
4262	2M19314340+3736239	1	48.2989	25.548	20.804	22.78	19.912	-0.058	0.039
4262	2M19314340+3736239	2	59.0239	14.61	2.918	3.875	4.657	0.08	0.123
4245	2M19315229+2503438	0	20.2397	6.067	3.844	5.4	6.254	0.064	0.148
4245	2M19315229+2503438	1	21.2207	2.631	3.223	4.536	5.519	0.085	0.148
4245	2M19315229+2503438	2	24.8605	6.684	5.025	7.042	8.525	0.083	0.147
4245	2M19315229+2503438	3	25.0733	3.754	2.982	4.186	5.093	0.085	0.147
4245	2M19315229+2503438	4	20.7086	6.167	3.574	5.023	5.95	0.074	0.148
4245	2M19315229+2503438	5	23.5284	2.975	2.997	4.199	5.066	0.082	0.146
4245	2M19315229+2503438	6	16.4596	4.633	3.58	5.026	6.08	0.083	0.147
4245	2M19315229+2503438	7	19.7045	5.214	4.912	6.905	8.081	0.068	0.148
4245	2M19315229+2503438	8	29.631	4.549	2.817	3.954	4.789	0.083	0.147
4245	2M19315229+2503438	9	17.2821	5.238	4.012	5.572	6.397	0.06	0.143
4245	2M19315229+2503438	10	16.9128	3.689	3.688	5.162	6.122	0.074	0.146
4245	2M19315229+2503438	11	15.0735	21.214	2.386	3.367	4.039	0.079	0.15
4464	2M19321788+4216489	0	54.5327	5.602	5.813	7.386	8.761	0.074	0.104
4464	2M19321788+4216489	1	51.1031	1.626	8.109	11.245	13.381	0.076	0.142
4464	2M19321788+4216489	2	52.1117	6.409	1.98	2.756	3.306	0.079	0.144
4464	2M19321788+4216489	3	54.8776	12.083	8.522	11.437	11.378	-0.002	0.128
4464	2M19321788+4216489	4	53.5161	3.432	6.909	8.936	9.864	0.043	0.112
4464	2M19321788+4216489	5	51.6369	14.759	11.424	9.756	10.654	0.038	-0.069
4464	2M19321788+4216489	6	44.0253	4.318	10.053	11.793	13.2	0.049	0.069
4464	2M19321788+4216489	7	12.163	32.532	2.327	3.015	3.6	0.077	0.112
4464	2M19321788+4216489	8	50.158	8.7	9.703	11.46	13.214	0.062	0.072
4464	2M19321788+4216489	9	42.897	4.705	8.787	10.957	12.621	0.061	0.096
4464	2M19321788+4216489	10	27.8954	1.056	8.141	10.805	12.8	0.074	0.123
4464	2M19321788+4216489	11	33.1999	21.848	2.215	2.586	3.12	0.082	0.067
4464	2M19321788+4216489	12	46.1955	4.425	11.068	11.101	11.672	0.022	0.001
4464	2M19321788+4216489	13	38.5223	11.286	16.676	11.729	12.342	0.022	-0.153
4464	2M19321788+4216489	14	46.381	1.278	29.578	20.661	21.536	0.018	-0.156
4464	2M19321788+4216489	15	16.1609	37.073	7.141	8.951	7.948	-0.052	0.098
4464	2M19321788+4216489	16	40.6423	13.249	7.438	9.959	11.048	0.045	0.127
4464	2M19321788+4216489	17	40.6587	2.023	9.779	11.329	13.292	0.069	0.064
4464	2M19321788+4216489	18	51.4604	5.951	6.035	7.944	9.486	0.077	0.119
4464	2M19321788+4216489	19	19.4954	4.83	2.239	2.979	3.587	0.081	0.124
4464	2M19321788+4216489	20	43.0485	12.783	8.213	9.284	10.903	0.07	0.053
4464	2M19321788+4216489	21	46.2998	7.6	9.017	11.669	13.854	0.075	0.112
4464	2M19321788+4216489	22	42.2026	2.0	8.197	10.518	12.685	0.081	0.108
4464	2M19321788+4216489	23	52.2009	4.864	7.012	9.357	10.983	0.07	0.125
4464	2M19331065+4102072	0	126.157	1.662	22.01	19.699	18.929	-0.017	-0.048
4464	2M19331065+4102072	1	33.8063	6.494	4.639	6.547	7.948	0.084	0.15
4464	2M19331065+4102072	2	117.984	6.712	4.409	6.031	7.312	0.084	0.136
4464	2M19331065+4102072	3	40.9905	2.066	4.71	6.395	7.562	0.073	0.133
4464	2M19331065+4102072	4	124.487	3.216	15.116	19.07	22.374	0.069	0.101
4464	2M19331065+4102072	5	112.04	6.0	5.457	7.629	9.108	0.077	0.146
4464	2M19340827+4119476	0	73.2557	1.786	19.473	26.462	27.429	0.016	0.133
4464	2M19340827+4119476	1	69.0494	0.532	58.912	46.793	37.374	-0.098	-0.1
4464	2M19340827+4119476	2	70.8035	7.894	6.354	8.585	9.84	0.059	0.131
4464	2M19340827+4119476	3	69.3235	7.388	5.198	7.328	8.836	0.081	0.149
4464	2M19340827+4119476	4	67.609	7.783	5.924	8.243	9.902	0.08	0.144
4464	2M19340827+4119476	5	65.3845	18.906	4.325	5.859	6.683	0.057	0.132
4464	2M19340827+4119476	6	12.9069	60.464	4.453	5.744	6.565	0.058	0.111
4464	2M19340827+4119476	7	57.1273	9.47	4.125	5.684	6.624	0.066	0.139
4464	2M19340827+4119476	8	17.7943	14.207	3.547	4.849	5.578	0.061	0.136
4464	2M19340827+4119476	9	60.0912	6.738	3.788	5.318	6.442	0.083	0.147
4464	2M19340827+4119476	10	54.3208	18.133	4.085	5.715	6.855	0.079	0.146
4464	2M19340827+4119476	11	38.908	1.056	13.582	17.369	19.732	0.055	0.107
4464	2M19340827+4119476	12	44.6592	7.706	14.712	13.315	15.202	0.058	-0.043
4464	2M19340827+4119476	13	64.4847	1.229	20.706	22.911	23.004	0.002	0.044
4464	2M19340827+4119476	14	54.5997	1.045	32.675	23.547	25.736	0.039	-0.142
4464	2M19340827+4119476	15	62.0583	4.231	10.31	13.409	15.141	0.053	0.114
4464	2M19340827+4119476	16	26.2569	13.443	4.231	5.667	6.685	0.072	0.127
4464	2M19340827+4119476	17	53.2553	11.613	8.086	10.742	12.931	0.081	0.123
4464	2M19340827+4119476	18	50.7763	4.952	6.247	8.73	10.597	0.084	0.145
4464	2M19340827+4119476	19	68.6853	9.885	4.968	6.83	8.158	0.077	0.138
4464	2M19340827+4119476	20	28.2356	18.038	5.035	6.971	8.042	0.062	0.141
4464	2M19340827+4119476	21	57.3257	9.786	4.469	6.309	7.658	0.084	0.15
4464	2M19340827+4119476	22	61.8728	9.534	4.49	6.312	7.68	0.085	0.148
4464	2M19340827+4119476	23	56.2049	10.669	4.231	5.905	7.124	0.082	0.145
4464	2M19340827+4119476	24	68.5267	9.769	4.604	6.476	7.895	0.086	0.148
4263	2M19345659+3845475	0	104.896	4.835	3.065	4.282	5.234	0.087	0.145
4263	2M19345659+3845475	1	85.0921	2.391	2.638	3.666	4.479	0.087	0.143
4263	2M19345659+3845475	2	111.931	5.324	5.756	8.022	9.743	0.084	0.144
4464	2M19355185+4250141	0	64.337	4.841	3.546	4.967	5.991	0.081	0.146
4464	2M19355185+4250141	1	62.5918	2.5	15.793	17.807	17.8	-0.0	0.052
4464	2M19355185+4250141	2	61.7327	6.667	3.193	4.499	5.454	0.084	0.149
4464	2M19355185+4250141	3	56.6867	1.2	17.831	22.05	22.912	0.017	0.092
4464	2M19355185+4250141	4	54.9863	2.583	8.12	10.623	12.63	0.075	0.117
4464	2M19355185+4250141	5	54.7446	2.974	5.076	6.94	7.929	0.058	0.136
4464	2M19355185+4250141	6	11.8023	41.598	17.664	16.107	14.741	-0.038	-0.04
4464	2M19355185+4250141	7	46.876	5.208	3.232	4.561	5.498	0.081	0.15
4464	2M19355185+4250141	8	15.3895	36.25	4.258	5.575	6.49	0.066	0.117
4464	2M19355185+4250141	9	52.3805	7.055	2.978	4.207	5.029	0.078	0.15
4464	2M19355185+4250141	10	46.0577	0.0	15.303	19.013	18.725	-0.007	0.094
4464	2M19355185+4250141	11	35.5925	11.615	3.469	4.895	5.692	0.066	0.15
4464	2M19355185+4250141	12	42.8536	36.129	13.659	13.263	11.778	-0.052	-0.013
4464	2M19355185+4250141	13	57.3896	0.0	17.14	19.781	21.721	0.041	0.062
4464	2M19355185+4250141	14	47.0367	3.46	4.531	6.284	7.629	0.084	0.142
4464	2M19355185+4250141	15	56.2483	9.239	3.221	4.497	5.411	0.08	0.145
4464	2M19355185+4250141	16	25.88	11.926	3.444	4.758	5.704	0.079	0.14
4464	2M19355185+4250141	17	51.3786	0.0	23.42	29.979	24.646	-0.085	0.107
4464	2M19355185+4250141	18	55.4061	11.738	3.259	4.524	5.182	0.059	0.142
4464	2M19355185+4250141	19	62.0805	2.833	4.193	5.607	6.601	0.071	0.126
4464	2M19355185+4250141	20	26.3039	1.137	18.237	21.395	17.699	-0.082	0.069
4464	2M19355185+4250141	21	52.7103	1.978	13.247	16.429	14.422	-0.057	0.094
4464	2M19355185+4250141	22	55.0961	5.29	3.293	4.614	5.56	0.081	0.146
